Station,Date and time, DO , EC , Temp 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 20:00, 4.0 , 246 , 28.6 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 20:30, 3.4 , 262 , 25.2 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 21:00, 4.2 , 238 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 21:30, 4.1 , 246 , 35.1 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 22:00, 3.7 , 245 , 26.8 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 22:30, 4.8 , 262 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 23:00, 3.7 , 270 , 34.6 
สถานีวัดแหลมใต้-บางปะกง,1 พ.ค.2566 23:30, 3.7 , 231 , 32.5 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 00:00, 3.6 , 298 , 26.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 00:30, 4.2 , 218 , 27.0 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 01:00, 3.5 , 252 , 31.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 01:30, 3.2 , 291 , 35.1 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 02:00, 4.1 , 223 , 24.0 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 02:30, 3.4 , 241 , 31.5 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 03:00, 4.1 , 239 , 26.0 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 03:30, 3.6 , 232 , 27.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 04:00, 4.9 , 259 , 28.9 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 04:30, 3.5 , 259 , 26.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 05:00, 5.0 , 256 , 31.5 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 05:30, 4.2 , 268 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 06:00, 3.9 , 187 , 32.4 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 06:30, 4.0 , 232 , 36.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 07:00, 4.3 , 259 , 29.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 07:30, 4.0 , 248 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 08:00, 3.9 , 227 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 08:30, 3.9 , 261 , 21.4 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 09:00, 3.9 , 262 , 34.6 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 09:30, 3.9 , 213 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 10:00, 4.1 , 230 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 10:30, 3.4 , 215 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 11:00, 4.2 , 282 , 28.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 11:30, 3.9 , 217 , 27.6 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 12:00, 3.6 , 221 , 31.9 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 12:30, 3.8 , 260 , 34.2 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 13:00, 4.1 , 242 , 29.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 13:30, 4.4 , 258 , 31.8 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 14:00, 3.6 , 238 , 27.8 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 14:30, 5.1 , 245 , 33.6 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 15:00, 4.4 , 230 , 30.8 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 15:30, 4.4 , 275 , 30.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 16:00, 3.8 , 256 , 32.0 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 16:30, 4.2 , 220 , 29.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 17:00, 3.8 , 262 , 27.9 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 17:30, 4.4 , 250 , 37.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 18:00, 3.9 , 222 , 28.5 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 18:30, 4.3 , 251 , 32.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 19:00, 3.6 , 227 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 19:30, 3.8 , 260 , 27.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 20:00, 3.8 , 261 , 30.8 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 20:30, 5.2 , 229 , 36.1 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 21:00, 4.0 , 237 , 27.7 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 21:30, 3.5 , 244 , 35.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 22:00, 4.1 , 219 , 26.5 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 22:30, 4.9 , 302 , 31.3 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 23:00, 4.1 , 293 , 31.4 
สถานีวัดแหลมใต้-บางปะกง,2 พ.ค.2566 23:30, 4.1 , 235 , 29.8 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 00:00, 3.9 , 261 , 28.5 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 00:30, 4.4 , 261 , 24.9 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 01:00, 5.0 , 219 , 30.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 01:30, 4.8 , 283 , 30.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 02:00, 3.7 , 281 , 25.4 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 02:30, 4.3 , 233 , 30.0 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 03:00, 4.1 , 268 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 03:30, 3.2 , 267 , 26.9 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 04:00, 3.9 , 264 , 30.5 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 04:30, 4.3 , 242 , 30.0 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 05:00, 4.3 , 232 , 35.1 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 05:30, 4.0 , 215 , 32.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 06:00, 4.5 , 274 , 28.1 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 06:30, 4.9 , 283 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 07:00, 3.9 , 283 , 27.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 07:30, 4.1 , 233 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 08:00, 3.5 , 248 , 35.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 08:30, 3.9 , 231 , 28.7 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 09:00, 5.0 , 237 , 30.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 09:30, 3.2 , 214 , 27.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 10:00, 4.0 , 273 , 31.4 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 10:30, 3.9 , 205 , 32.4 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 11:00, 4.5 , 279 , 25.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 11:30, 3.9 , 246 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 12:00, 3.7 , 229 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 12:30, 4.2 , 264 , 32.1 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 13:00, 3.9 , 288 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 13:30, 3.4 , 230 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 14:00, 3.7 , 281 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 14:30, 3.9 , 298 , 31.3 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 15:00, 3.6 , 263 , 27.3 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 15:30, 4.2 , 243 , 32.3 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 16:00, 4.1 , 254 , 34.0 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 16:30, 4.5 , 229 , 33.0 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 17:00, 4.3 , 208 , 34.8 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 17:30, 4.2 , 261 , 31.8 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 18:00, 4.4 , 272 , 28.8 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 18:30, 4.1 , 239 , 37.1 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 19:00, 3.8 , 295 , 33.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 19:30, 4.6 , 258 , 31.9 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 20:00, 4.0 , 243 , 35.7 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 20:30, 4.1 , 241 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 21:00, 4.3 , 261 , 29.3 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 21:30, 3.5 , 232 , 27.7 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 22:00, 3.1 , 212 , 28.8 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 22:30, 3.8 , 258 , 34.2 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 23:00, 3.7 , 250 , 26.6 
สถานีวัดแหลมใต้-บางปะกง,3 พ.ค.2566 23:30, 3.6 , 220 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 00:00, 4.7 , 232 , 32.9 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 00:30, 4.0 , 213 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 01:00, 3.3 , 245 , 28.1 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 01:30, 4.3 , 254 , 35.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 02:00, 4.3 , 207 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 02:30, 4.4 , 234 , 27.8 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 03:00, 4.1 , 213 , 24.8 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 03:30, 4.3 , 293 , 31.3 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 04:00, 3.8 , 273 , 34.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 04:30, 4.0 , 279 , 28.4 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 05:00, 4.2 , 229 , 34.3 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 05:30, 4.6 , 259 , 30.5 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 06:00, 3.8 , 174 , 33.6 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 06:30, 3.0 , 309 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 07:00, 4.0 , 206 , 32.7 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 07:30, 4.7 , 256 , 25.3 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 08:00, 4.0 , 268 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 08:30, 4.1 , 268 , 28.7 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 09:00, 4.4 , 270 , 27.1 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 09:30, 4.4 , 261 , 30.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 10:00, 3.8 , 309 , 27.0 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 10:30, 3.8 , 241 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 11:00, 3.8 , 254 , 25.8 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 11:30, 3.7 , 191 , 35.5 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 12:00, 3.4 , 258 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 12:30, 3.9 , 261 , 28.6 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 13:00, 4.5 , 273 , 32.1 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 13:30, 3.7 , 230 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 14:00, 3.6 , 238 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 14:30, 3.4 , 239 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 15:00, 4.3 , 227 , 31.8 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 15:30, 4.5 , 250 , 31.0 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 16:00, 4.7 , 246 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 16:30, 4.1 , 245 , 35.5 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 17:00, 3.7 , 255 , 32.5 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 17:30, 4.3 , 275 , 32.6 
สถานีวัดแหลมใต้-บางปะกง,4 พ.ค.2566 18:00, 3.4 , 266 , 28.6 
